file_name,SSR,Vcmax,J,Tp,aG,aS
ACi_21O_rep1,1.9508069415540372,46.30214015343394,85.06414666517747,4.207972004361613,0.010000000000000769,0.5490124985356011
ACi_21O_rep2,4.639228590899199,60.538391327488284,102.88792610720296,4.552972426350729,0.01000000000006438,0.5050712494111932
ACi_21O_rep3,3.384007093725078,52.48460838548456,92.8438364396793,4.2235602355558015,0.010000000000000009,0.493831875006032
ACi_21O_rep4,0.9572874231338857,63.71928424565052,101.98323527729107,4.938571456892616,0.010000000000000061,0.5115131614401731
ACi_21O_rep5,0.36343454283423116,53.293326875693694,81.94949080377023,3.8360911014844237,0.010000000000000002,0.38443688820508237
ACi_21O_rep6,2.6070077810251164,64.99937346285662,106.731206992993,5.138316710459145,0.010000000000000012,0.5753965269998341
ACi_21O_rep7,1.5613284435331132,46.381643726795076,81.5456440782587,4.60573575683633,0.010000000000000002,0.34123570661981856
ACi_21O_rep8,1.5007296910581054,62.835258828514036,95.38893308223881,5.179238857788769,0.010000000000000002,0.32387503840581255
ACi_21O_rep9,2.7555100719062326,68.3822414079047,106.67253209982377,5.749362792006021,0.010000000000000005,0.32850406993847925
